S0,K,T,C_mkt,iv_market
662.6300048828125,575.0,0.00021838830707762556,87.06,0.5937540625000001
662.6300048828125,595.0,0.00021838830707762556,68.41,0.507817421875
662.6300048828125,600.0,0.00021838830707762556,62.34,0.9792482543945313
662.6300048828125,625.0,0.00021838830707762556,37.2,0.6668734484863283
662.6300048828125,630.0,0.00021838830707762556,34.1,0.4274959594726563
662.6300048828125,631.0,0.00021838830707762556,29.65,0.4167538793945312
662.6300048828125,635.0,0.00021838830707762556,28.79,0.3803772900390625
662.6300048828125,637.0,0.00021838830707762556,25.73,0.36133451171875
662.6300048828125,640.0,0.00021838830707762556,22.94,0.33618827880859375
662.6300048828125,642.0,0.00021838830707762556,21.11,0.3210517114257812
662.6300048828125,645.0,0.00021838830707762556,18.11,0.299811689453125
662.6300048828125,646.0,0.00021838830707762556,15.79,0.2937082348632812
662.6300048828125,647.0,0.00021838830707762556,15.1,0.28784891845703114
662.6300048828125,648.0,0.00021838830707762556,15.21,0.28321029296874994
662.6300048828125,649.0,0.00021838830707762556,14.02,0.27771718383789057
662.6300048828125,650.0,0.00021838830707762556,13.3,0.27307855834960937
662.6300048828125,652.0,0.00021838830707762556,11.67,0.264655791015625
662.6300048828125,653.0,0.00021838830707762556,10.75,0.2606275109863281
662.6300048828125,654.0,0.00021838830707762556,9.63,0.2574537145996094
662.6300048828125,655.0,0.00021838830707762556,9.5,0.2536695727539063
662.6300048828125,656.0,0.00021838830707762556,8.71,0.2503737072753906
662.6300048828125,657.0,0.00021838830707762556,8.05,0.24683370361328127
662.6300048828125,658.0,0.00021838830707762556,7.3,0.24359887268066405
662.6300048828125,659.0,0.00021838830707762556,6.7,0.24048611083984373
662.6300048828125,660.0,0.00021838830707762556,5.93,0.23743438354492186
662.6300048828125,661.0,0.00021838830707762556,5.4,0.23474886352539062
662.6300048828125,662.0,0.00021838830707762556,4.76,0.231452998046875
662.6300048828125,663.0,0.00021838830707762556,4.25,0.22852333984375
662.6300048828125,664.0,0.00021838830707762556,3.7,0.22571575073242187
662.6300048828125,665.0,0.00021838830707762556,3.24,0.2225419543457031
662.6300048828125,666.0,0.00021838830707762556,2.79,0.21949022705078125
662.6300048828125,667.0,0.00021838830707762556,2.35,0.21607229248046872
662.6300048828125,668.0,0.00021838830707762556,1.99,0.21314263427734376
662.6300048828125,669.0,0.00021838830707762556,1.66,0.2098467687988281
662.6300048828125,670.0,0.00021838830707762556,1.37,0.2059405578613281
662.6300048828125,671.0,0.00021838830707762556,1.11,0.20288883056640622
662.6300048828125,672.0,0.00021838830707762556,0.88,0.19947089599609374
662.6300048828125,673.0,0.00021838830707762556,0.69,0.19458813232421873
662.6300048828125,674.0,0.00021838830707762556,0.51,0.1914143359375
662.6300048828125,675.0,0.00021838830707762556,0.4,0.18946123046875002
662.6300048828125,676.0,0.00021838830707762556,0.29,0.18579915771484373
662.6300048828125,677.0,0.00021838830707762556,0.21,0.18311363769531247
662.6300048828125,678.0,0.00021838830707762556,0.16,0.18116053222656248
662.6300048828125,679.0,0.00021838830707762556,0.12,0.180672255859375
662.6300048828125,680.0,0.00021838830707762556,0.09,0.180672255859375
662.6300048828125,681.0,0.00021838830707762556,0.06,0.17774259765625
662.6300048828125,682.0,0.00021838830707762556,0.04,0.180672255859375
662.6300048828125,683.0,0.00021838830707762556,0.03,0.18262536132812499
662.6300048828125,684.0,0.00021838830707762556,0.03,0.18360191406249998
662.6300048828125,685.0,0.00021838830707762556,0.01,0.18164880859375
