S0,K,T,P_mkt,iv_market
662.6300048828125,570.0,0.00021831484049974632,0.01,0.6953155468750001
662.6300048828125,575.0,0.00021831484049974632,0.01,0.6562534375000001
662.6300048828125,580.0,0.00021831484049974632,0.02,0.6171913281250001
662.6300048828125,585.0,0.00021831484049974632,0.02,0.5820354296875
662.6300048828125,590.0,0.00021831484049974632,0.01,0.5742230078125
662.6300048828125,595.0,0.00021831484049974632,0.03,0.5351608984375
662.6300048828125,600.0,0.00021831484049974632,0.03,0.507817421875
662.6300048828125,605.0,0.00021831484049974632,0.03,0.48438015625
662.6300048828125,610.0,0.00021831484049974632,0.04,0.445318046875
662.6300048828125,615.0,0.00021831484049974632,0.03,0.41602146484374997
662.6300048828125,620.0,0.00021831484049974632,0.05,0.38477177734374995
662.6300048828125,625.0,0.00021831484049974632,0.07,0.3505924316406249
662.6300048828125,630.0,0.00021831484049974632,0.09,0.3193427441406249
662.6300048828125,631.0,0.00021831484049974632,0.09,0.3154365332031249
662.6300048828125,632.0,0.00021831484049974632,0.1,0.30664755859375
662.6300048828125,633.0,0.00021831484049974632,0.13,0.30274134765625
662.6300048828125,634.0,0.00021831484049974632,0.12,0.2978585839843749
662.6300048828125,635.0,0.00021831484049974632,0.14,0.2924875439453124
662.6300048828125,636.0,0.00021831484049974632,0.15,0.2866282275390625
662.6300048828125,637.0,0.00021831484049974632,0.15,0.2836985693359374
662.6300048828125,638.0,0.00021831484049974632,0.18,0.27735097656249996
662.6300048828125,639.0,0.00021831484049974632,0.19,0.273444765625
662.6300048828125,640.0,0.00021831484049974632,0.21,0.2710033837890625
662.6300048828125,641.0,0.00021831484049974632,0.24,0.2651440673828125
662.6300048828125,642.0,0.00021831484049974632,0.28,0.26319096191406255
662.6300048828125,643.0,0.00021831484049974632,0.31,0.2602613037109375
662.6300048828125,644.0,0.00021831484049974632,0.37,0.2563550927734375
662.6300048828125,645.0,0.00021831484049974632,0.41,0.25440198730468755
662.6300048828125,646.0,0.00021831484049974632,0.48,0.2512281909179687
662.6300048828125,647.0,0.00021831484049974632,0.54,0.24829853271484376
662.6300048828125,648.0,0.00021831484049974632,0.65,0.24658956542968752
662.6300048828125,649.0,0.00021831484049974632,0.75,0.24463645996093752
662.6300048828125,650.0,0.00021831484049974632,0.83,0.242195078125
662.6300048828125,651.0,0.00021831484049974632,0.99,0.2401199035644531
662.6300048828125,652.0,0.00021831484049974632,1.15,0.23841093627929685
662.6300048828125,653.0,0.00021831484049974632,1.32,0.23657989990234374
662.6300048828125,654.0,0.00021831484049974632,1.5,0.23413851806640623
662.6300048828125,655.0,0.00021831484049974632,1.7,0.23218541259765624
662.6300048828125,656.0,0.00021831484049974632,1.92,0.2304764453125
662.6300048828125,657.0,0.00021831484049974632,2.23,0.22779092529296874
662.6300048828125,658.0,0.00021831484049974632,2.43,0.22583781982421874
662.6300048828125,659.0,0.00021831484049974632,2.8,0.22376264526367184
662.6300048828125,660.0,0.00021831484049974632,3.14,0.2210771252441406
662.6300048828125,661.0,0.00021831484049974632,3.52,0.21875781249999998
662.6300048828125,662.0,0.00021831484049974632,3.94,0.2161943615722656
662.6300048828125,663.0,0.00021831484049974632,4.49,0.2136919451904297
662.6300048828125,664.0,0.00021831484049974632,4.87,0.2102740106201172
662.6300048828125,665.0,0.00021831484049974632,5.39,0.20789366333007808
662.6300048828125,666.0,0.00021831484049974632,5.95,0.20508607421874997
662.6300048828125,667.0,0.00021831484049974632,6.95,0.20154607055664062
662.6300048828125,668.0,0.00021831484049974632,7.31,0.19916572326660154
662.6300048828125,669.0,0.00021831484049974632,8.04,0.19361157958984376
662.6300048828125,670.0,0.00021831484049974632,8.78,0.19043778320312502
662.6300048828125,671.0,0.00021831484049974632,9.38,0.18579915771484373
662.6300048828125,672.0,0.00021831484049974632,10.08,0.1801839794921875
662.6300048828125,673.0,0.00021831484049974632,11.28,0.17432466308593753
662.6300048828125,674.0,0.00021831484049974632,11.78,0.16846534667968754
662.6300048828125,675.0,0.00021831484049974632,12.83,0.15821154296875
662.6300048828125,676.0,0.00021831484049974632,13.5,0.15088739746093754
662.6300048828125,677.0,0.00021831484049974632,14.39,0.124032197265625
662.6300048828125,678.0,0.00021831484049974632,15.91,1.0000000000000003e-05
662.6300048828125,679.0,0.00021831484049974632,16.56,1.0000000000000003e-05
662.6300048828125,680.0,0.00021831484049974632,17.65,1.0000000000000003e-05
662.6300048828125,681.0,0.00021831484049974632,18.66,1.0000000000000003e-05
662.6300048828125,682.0,0.00021831484049974632,19.01,0.2912668530273437
662.6300048828125,683.0,0.00021831484049974632,21.18,0.3437565625
662.6300048828125,684.0,0.00021831484049974632,21.79,0.3425358715820312
662.6300048828125,685.0,0.00021831484049974632,24.22,0.3210517114257812
662.6300048828125,686.0,0.00021831484049974632,20.61,0.33814138427734375
662.6300048828125,687.0,0.00021831484049974632,25.54,0.4710746252441406
662.6300048828125,688.0,0.00021831484049974632,26.54,0.4836477416992188
662.6300048828125,689.0,0.00021831484049974632,29.1,0.49597671997070314
